  -0.009  -0.076  168.20  311.52 3.736  18777.45   -902.78 99.999 99.999 99.999  8.085  8.045 99.999 99.999 99.999  0.167 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.019  0.019  0.012  0.020  0.036  0.059   14   10 99.999 99.999   99  19.643078686 -20.967637998 24 29  2.00 1995  9 16 2449977.52016204    60  I                     netuno13.ima.fits                                  Netuno                 380   575     1   0.000   0.000 -0.026 -0.073  1.50052710 19.643078341 -20.967637281
  -0.005  -0.029  341.36  605.55 2.109  24147.27   -847.59 99.999 99.999 99.999  9.272  9.341 99.999 99.999 99.999  0.145 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.013  0.013  0.011  0.014  0.040  0.051   16   15 99.999 99.999   99  20.601359436 -18.474974541  1 55 17.13 2001  8 26 2452147.58005938     1  B                     net0001.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.027 -0.017  0.57403700 20.601359014 -18.474971327
   0.039  -0.096  344.13  593.56 2.137  23671.13   -889.16 99.999 99.999 99.999  9.150  9.336 99.999 99.999 99.999  0.201 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.011  0.011  0.014  0.015  0.052  0.056   21   16 99.999 99.999   99  20.601339732 -18.475069987  2 13 22.54 2001  8 26 2452147.59262199     1  B                     net0003.fits                                       Netuno                 745  1170     1   0.000   0.000  0.006 -0.084  0.87638483 20.601339083 -18.475066538
   0.043  -0.034  344.09  594.24 2.099  25035.47  -1013.86 99.999 99.999 99.999  9.348  9.461 99.999 99.999 99.999  0.180 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.019  0.020  0.068  0.071   16   13 99.999 99.999   99  20.601339040 -18.475055566  2 14  2.55 2001  8 26 2452147.59308507     1  B                     net0004.fits                                       Netuno                 745  1170     1   0.000   0.000  0.009 -0.022  0.88752988 20.601338382 -18.475052106
   0.093   0.002  344.02  592.49 2.160  26187.69  -1745.40 99.999 99.999 99.999  9.260  9.385 99.999 99.999 99.999  0.231 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.015  0.019  0.054  0.065   19   16 99.999 99.999   99  20.601339268 -18.475048312  2 14 42.74 2001  8 26 2452147.59355023     1  B                     net0005.fits                                       Netuno                 745  1170     1   0.000   0.000  0.059  0.014  0.89872405 20.601338602 -18.475044841
   0.052  -0.135  344.21  591.20 2.116  26460.42  -1538.95 99.999 99.999 99.999  9.401  9.413 99.999 99.999 99.999  0.361 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.017  0.018  0.018  0.035  0.040  0.077    8    6 99.999 99.999   99  20.601337676 -18.475089112  2 15 23.16 2001  8 26 2452147.59401806     1  B                     net0006.fits                                       Netuno                 745  1170     1   0.000   0.000  0.017 -0.122  0.90998430 20.601337001 -18.475085630
  -0.001   0.018  343.97  592.63 2.109  26345.41  -1420.95 99.999 99.999 99.999  9.464  9.505 99.999 99.999 99.999  0.196 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.017  0.017  0.013  0.019  0.051  0.074   18   17 99.999 99.999   99  20.601335905 -18.475049815  2 16  3.75 2001  8 26 2452147.59448785     1  B                     net0007.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.036  0.031  0.92129191 20.601335222 -18.475046322
   0.069  -0.006  344.11  593.51 2.098  25288.63  -1122.27 99.999 99.999 99.999  9.296  9.438 99.999 99.999 99.999  0.262 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.022  0.022  0.065  0.063   14   10 99.999 99.999   99  20.601336510 -18.475059180  2 16 43.03 2001  8 26 2452147.59494248     1  B                     net0008.fits                                       Netuno                 745  1170     1   0.000   0.000  0.034  0.007  0.93223229 20.601335818 -18.475055676
   0.101  -0.061  344.23  593.95 2.073  23906.41  -1018.34 99.999 99.999 99.999  9.245  9.395 99.999 99.999 99.999  0.191 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.012  0.012  0.012  0.016  0.052  0.069   22   20 99.999 99.999   99  20.601336361 -18.475077092  2 17 23.20 2001  8 26 2452147.59540741     1  B                     net0009.fits                                       Netuno                 745  1170     1   0.000   0.000  0.065 -0.048  0.94342132 20.601335661 -18.475073577
   0.017  -0.019  344.41  594.32 2.094  25023.48   -945.92 99.999 99.999 99.999  9.409  9.529 99.999 99.999 99.999  0.199 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.012  0.013  0.045  0.052   18   17 99.999 99.999   99  20.601333952 -18.475068339  2 18  4.31 2001  8 26 2452147.59588322     1  B                     net0010.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.019 -0.006  0.95487443 20.601333243 -18.475064812
