  0.049 -0.088 2449877.66006910 198.49 PE
  0.074 -0.075 2449877.66104051 198.49 PE
  0.031 -0.117 2449877.66211806 198.49 PE
 -0.591  0.004 2450255.56083565  31.38 PE
 -0.613  0.016 2450255.56273264  31.39 PE
 -0.606  0.007 2450255.56363993  31.39 PE
 -0.601  0.009 2450255.56453993  31.39 PE
 -0.214  0.041 2450258.55265046  36.86 PE
 -0.217  0.056 2450258.55432870  36.86 PE
 -0.216  0.048 2450258.55552083  36.86 PE
 -0.221  0.054 2450258.55671296  36.86 PE
 -1.110  0.016 2450259.55634259  38.73 PE
 -1.150  0.007 2450259.55894676  38.73 PE
 -1.144  0.017 2450259.56013889  38.73 PE
 -1.134  0.018 2450259.56133102  38.74 PE
 -0.187  0.044 2450260.58834491  40.44 PE
 -0.209  0.041 2450260.59045139  40.44 PE
 -0.196  0.048 2450260.59164352  40.44 PE
 -0.227  0.038 2450260.59283565  40.45 PE
 -0.086 -0.031 2450289.50114977  88.49 PE
 -0.090 -0.024 2450289.50221829  88.49 PE
 -0.077 -0.041 2450289.50280949  88.49 PE
 -0.071 -0.021 2450289.50300521  88.49 PE
 -0.093 -0.011 2450289.50320231  88.49 PE
 -0.083 -0.018 2450289.50359641  88.49 PE
 -0.075 -0.016 2450289.50379225  88.49 PE
 -0.071 -0.014 2450289.50398935  88.49 PE
 -0.075 -0.001 2450289.50418646  88.49 PE
 -0.094  0.003 2450289.50438287  88.49 PE
 -0.093 -0.019 2450289.50457928  88.49 PE
 -0.084 -0.032 2450289.50477639  88.49 PE
 -0.087 -0.031 2450289.50536632  88.49 PE
 -0.082 -0.016 2450289.50556400  88.49 PE
 -0.086 -0.024 2450289.50575984  88.49 PE
  0.010 -0.031 2450290.60347778  89.68 PE
  0.007 -0.039 2450290.60460289  89.68 PE
  0.017 -0.028 2450290.60514641  89.68 PE
  0.012 -0.030 2450290.60569132  89.68 PE
  0.011 -0.040 2450290.60622338  89.68 PE
  0.015 -0.050 2450290.60732315  89.69 PE
  0.011 -0.024 2450290.60786736  89.69 PE
  0.021 -0.020 2450290.60841088  89.69 PE
  0.006 -0.043 2450290.60895498  89.69 PE
 -0.011 -0.010 2450291.57708032  91.26 PE
 -0.014  0.044 2450291.57762315  91.26 PE
 -0.026 -0.023 2450291.57816806  91.26 PE
 -0.026  0.019 2450291.57871157  91.26 PE
 -0.019  0.033 2450291.57925567  91.26 PE
 -0.019  0.012 2450291.57979919  91.27 PE
 -0.021 -0.020 2450291.58034410  91.27 PE
 -0.015  0.037 2450291.58088819  91.27 PE
  0.068 -0.010 2450357.45423576 175.99 PE
  0.018  0.005 2450357.45517465 176.00 PE
  0.068 -0.008 2450357.50933935 176.06 PE
  0.030 -0.014 2450675.59245370 260.63 PE
  0.046 -0.014 2450675.59359954 260.63 PE
  0.050 -0.005 2450675.69005787 260.77 PE
  0.044 -0.004 2450675.69120370 260.77 PE
  0.037 -0.080 2450745.49646991  25.12 PE
  0.000 -0.157 2450745.49850694  25.12 PE
  0.017 -0.145 2450745.49982639  25.13 PE
  0.011 -0.155 2450745.50112269  25.13 PE
  0.022  0.050 2453463.51414919 290.19 BC
  0.024  0.016 2453463.51538692 290.19 BC
  0.061  0.008 2453463.51662442 290.20 BC
  0.070  0.019 2453463.51786192 290.20 BC
  0.078  0.036 2453463.51910104 290.20 BC
  0.039  0.039 2453463.52033889 290.20 BC
  0.039  0.038 2453463.52157662 290.20 BC
  0.063  0.017 2453463.52281285 290.21 BC
  0.036  0.031 2453463.52404942 290.21 BC
  0.022  0.024 2453463.52529630 290.21 BC
  0.034  0.027 2453464.53765752 291.77 BC
  0.039  0.047 2453464.53890567 291.77 BC
  0.040  0.069 2453464.54138044 291.77 BC
  0.067  0.039 2453464.54261852 291.77 BC
  0.046  0.054 2453464.54385544 291.78 BC
  0.057  0.045 2453464.54509352 291.78 BC
  0.081  0.057 2453464.54756690 291.78 BC
  0.054  0.016 2453464.55229803 291.79 BC
  0.078  0.027 2453464.55353600 291.79 BC
  0.054  0.035 2453464.55600995 291.79 BC
