  0.027 -0.162 2454621.82626131 156.07 E 
  0.053 -0.136 2454621.84082848 156.09 E 
  0.206  0.139 2454973.82829289 285.63 E 
  0.197  0.152 2454973.82945459 285.63 E 
  0.201  0.160 2454973.83061247 285.64 E 
  0.198  0.114 2454973.83177312 285.64 E 
  0.163  0.171 2454973.83292533 285.64 E 
  0.077  0.081 2454973.84461827 285.66 E 
  0.102  0.071 2454973.84656987 285.67 E 
  0.123  0.055 2454973.84850306 285.67 E 
  0.106  0.066 2454973.85044239 285.67 E 
  0.077  0.068 2454973.85230463 285.68 E 
  0.109  0.055 2454973.85423852 285.68 E 
  0.104  0.077 2454973.85611673 285.68 E 
  0.105  0.061 2454973.85825214 285.69 E 
  0.128  0.034 2454973.86085995 285.69 E 
  0.125  0.038 2454973.86280657 285.70 E 
  0.114  0.029 2454973.86474092 285.70 E 
  0.143  0.017 2454973.86667956 285.70 E 
  0.117  0.025 2454973.86854492 285.71 E 
  0.096  0.018 2454973.87428731 285.72 E 
  0.140  0.112 2454975.81946680 289.38 E 
  0.155  0.164 2454975.82367466 289.38 E 
  0.120  0.166 2454975.82480094 289.39 E 
  0.158  0.171 2454975.82592872 289.39 E 
  0.152  0.102 2454975.82960400 289.40 E 
  0.156  0.132 2454975.83302856 289.40 E 
  0.181  0.027 2454975.83557779 289.41 E 
  0.153  0.068 2454975.83673787 289.41 E 
  0.176  0.080 2454975.83904680 289.41 E 
  0.176  0.086 2454975.84018153 289.42 E 
  0.160  0.152 2454975.84134531 289.42 E 
  0.143  0.177 2454975.84249590 289.42 E 
  0.140  0.122 2454975.84476570 289.43 E 
  0.169 -0.016 2454975.87414178 289.48 E 
  0.128 -0.062 2454975.87529919 289.49 E 
  0.160 -0.077 2454975.87645534 289.49 E 
  0.130 -0.098 2454975.87761576 289.49 E 
  0.149 -0.051 2454975.87871918 289.49 E 
  0.155 -0.039 2454975.88185140 289.50 E 
  0.128 -0.078 2454975.88300789 289.50 E 
  0.172 -0.020 2454975.88528811 289.51 E 
  0.159 -0.003 2454975.88761313 289.51 E 
  0.159 -0.098 2454975.88876952 289.51 E 
