 -0.139 -0.095 2451042.49680185 356.89 OH
 -0.079 -0.094 2451042.50124097 356.90 OH
 -0.064 -0.083 2451042.50568484 356.91 OH
 -0.051 -0.091 2451042.51012847 356.91 OH
 -0.129 -0.094 2451042.51456655 356.92 OH
 -0.067 -0.092 2451042.52789456 356.94 OH
 -0.144 -0.095 2451042.53233449 356.95 OH
 -0.168 -0.103 2451042.53677257 356.96 OH
 -0.049 -0.080 2451163.23487407 160.61 OH
 -0.054 -0.044 2451163.24384838 160.62 OH
 -0.093 -0.070 2451163.24943588 160.63 OH
  0.099 -0.067 2451163.25987164 160.64 OH
  0.049 -0.127 2451163.26546076 160.64 OH
  0.052 -0.032 2451163.27379734 160.65 OH
 -0.084 -0.147 2451163.27937662 160.65 OH
  0.037 -0.027 2451462.43208692 202.14 OH
  0.035 -0.024 2451462.43757477 202.15 OH
  0.056 -0.057 2451462.44602384 202.15 OH
  0.123 -0.062 2451462.45279583 202.16 OH
  0.069 -0.014 2451462.46023889 202.16 OH
 -0.019 -0.079 2451462.46467037 202.17 OH
  0.197  0.040 2451462.46910833 202.17 OH
  0.285  0.072 2451462.47354340 202.18 OH
 -0.086 -0.116 2451462.48240972 202.18 OH
 -0.022 -0.240 2451466.47358275 206.29 OH
 -0.004 -0.174 2451466.47802778 206.30 OH
  0.049 -0.091 2451466.48465706 206.31 OH
  0.034 -0.087 2451466.49019444 206.33 OH
  0.118 -0.119 2451466.49463241 206.34 OH
  0.027 -0.055 2451466.49907118 206.35 OH
  0.043 -0.027 2451466.50795231 206.37 OH
  0.058 -0.056 2451466.51682500 206.39 OH
  0.086 -0.137 2451466.52128993 206.40 OH
 -0.027 -0.080 2451493.36794792 237.82 OH
 -0.030 -0.035 2451493.37359190 237.83 OH
 -0.030 -0.036 2451493.37962847 237.84 OH
 -0.062 -0.035 2451493.38289884 237.84 OH
 -0.009 -0.059 2451493.38616424 237.85 OH
 -0.022 -0.055 2451493.38942697 237.85 OH
 -0.040 -0.038 2451493.39269525 237.86 OH
  0.186 -0.237 2451514.45155382 267.39 OH
  0.101 -0.062 2451514.46230810 267.41 OH
 -0.033 -0.108 2451514.46557211 267.41 OH
  0.022 -0.166 2451514.47211215 267.42 OH
 -0.041  0.028 2451901.27767396 113.93 OH
 -0.094  0.017 2451901.28233090 113.94 OH
 -0.118  0.025 2451901.28874896 113.95 OH
 -0.073  0.064 2451901.29318356 113.95 OH
 -0.200  0.057 2451901.29762431 113.96 OH
 -0.145  0.016 2451901.30206007 113.97 OH
 -0.015 -0.119 2452234.56615671 192.11 OH
 -0.074 -0.070 2452234.57059826 192.11 OH
 -0.067 -0.091 2452234.57504514 192.12 OH
 -0.070 -0.109 2452234.57949086 192.12 OH
 -0.026 -0.093 2452235.53389630 193.06 OH
 -0.008 -0.137 2452235.53897477 193.06 OH
 -0.063 -0.082 2452235.54342870 193.07 OH
  0.068 -0.126 2452235.54788414 193.07 OH
 -0.043 -0.135 2452235.55233137 193.07 OH
 -0.003 -0.113 2452235.55678056 193.08 OH
  0.017 -0.145 2452235.56123333 193.08 OH
  0.051 -0.149 2452235.56568750 193.09 OH
 -0.007 -0.094 2452235.57013287 193.09 OH
 -0.001 -0.082 2452235.57458380 193.09 OH
  0.015 -0.076 2452262.58399919 222.08 OH
  0.074 -0.102 2452262.58774699 222.08 OH
  0.107 -0.053 2452262.59149514 222.08 OH
  0.028 -0.072 2452263.61533715 223.15 OH
  0.025 -0.060 2452263.62283345 223.16 OH
  0.064 -0.098 2452263.62658021 223.17 OH
 -0.004 -0.070 2452263.63033148 223.17 OH
 -0.075 -0.110 2452283.37729363 245.54 OH
 -0.024 -0.126 2452283.38210637 245.54 OH
  0.014 -0.058 2452283.38630741 245.55 OH
  0.025 -0.100 2452283.39050787 245.55 OH
 -0.057 -0.077 2452283.39470856 245.56 OH
 -0.102 -0.097 2452283.39891319 245.56 OH
 -0.120 -0.068 2452283.40732141 245.57 OH
 -0.022 -0.050 2452283.41152824 245.58 OH
 -0.026 -0.064 2452283.41573565 245.58 OH
 -0.037 -0.103 2452283.41994479 245.59 OH
 -0.009  0.003 2452723.46968935 158.80 OH
 -0.017  0.041 2452723.47717604 158.81 OH
 -0.117 -0.010 2452723.48466678 158.82 OH
