  0.091  0.034 2451040.60173819   8.08 OH
  0.077  0.038 2451040.60725255   8.10 OH
  0.104  0.059 2451040.61099514   8.10 OH
  0.071  0.032 2451040.61472616   8.11 OH
  0.138  0.037 2451040.61971725   8.12 OH
  0.150  0.033 2451040.62630486   8.13 OH
  0.142  0.036 2451040.63140660   8.15 OH
  0.151  0.060 2451040.63444201   8.15 OH
  0.118  0.030 2451040.63747986   8.16 OH
  0.164  0.019 2451040.64063576   8.16 OH
  0.017 -0.007 2451045.42909826  17.68 OH
 -0.011 -0.026 2451045.43463958  17.69 OH
 -0.005 -0.015 2451045.43923056  17.70 OH
 -0.033 -0.025 2451045.44388021  17.70 OH
  0.008  0.011 2451045.44622037  17.71 OH
 -0.036 -0.038 2451045.44856424  17.71 OH
 -0.017 -0.016 2451045.45091123  17.72 OH
 -0.031 -0.030 2451045.45325370  17.72 OH
 -0.021 -0.009 2451045.45559132  17.72 OH
 -0.002  0.007 2451045.45793542  17.73 OH
 -0.003 -0.052 2451045.46028194  17.73 OH
  0.002  0.017 2451045.46496632  17.74 OH
  0.045 -0.034 2451163.32825660 175.81 OH
  0.035 -0.013 2451163.33152951 175.81 OH
 -0.012 -0.083 2451163.33671979 175.82 OH
  0.026 -0.032 2451163.33999456 175.82 OH
  0.063 -0.016 2451163.34326574 175.83 OH
 -0.023 -0.103 2451163.34654086 175.83 OH
  0.054 -0.043 2451163.34980498 175.83 OH
  0.058 -0.116 2451460.41066250 211.16 OH
  0.004 -0.134 2451460.41467303 211.17 OH
  0.009 -0.132 2451460.41908113 211.17 OH
 -0.005 -0.109 2451460.42176493 211.17 OH
 -0.006 -0.156 2451460.42444988 211.18 OH
  0.010 -0.143 2451460.42714410 211.18 OH
  0.033 -0.133 2451460.42982569 211.18 OH
 -0.040 -0.112 2451460.43251238 211.18 OH
 -0.010 -0.158 2451460.43520463 211.19 OH
  0.043 -0.131 2451460.43723183 211.19 OH
  0.039 -0.172 2451460.44424074 211.20 OH
  0.020 -0.137 2451463.41359120 214.45 OH
  0.070 -0.138 2451463.41667581 214.46 OH
  0.029 -0.125 2451463.42071528 214.46 OH
  0.004 -0.139 2451463.42939630 214.47 OH
  0.028 -0.112 2451463.43244352 214.47 OH
  0.040 -0.142 2451463.43548021 214.47 OH
  0.056 -0.156 2451463.43851551 214.48 OH
  0.026 -0.173 2451463.44154965 214.48 OH
  0.068 -0.161 2451463.44458854 214.48 OH
 -0.025  0.048 2451492.55056134 247.31 OH
  0.029 -0.013 2451492.55394016 247.32 OH
  0.029 -0.031 2451492.55604838 247.32 OH
 -0.005  0.001 2451492.55816007 247.32 OH
  0.081  0.041 2451492.56026956 247.33 OH
  0.117 -0.043 2451497.34833900 253.54 OH
  0.082 -0.064 2451497.35050625 253.55 OH
  0.067 -0.080 2451497.35453588 253.55 OH
  0.078 -0.065 2451497.35723299 253.56 OH
  0.175 -0.060 2451497.35992442 253.56 OH
  0.127 -0.042 2451497.36224815 253.56 OH
  0.079 -0.070 2451497.41222685 253.63 OH
  0.084 -0.067 2451497.41491296 253.64 OH
  0.133 -0.073 2451497.41845775 253.64 OH
  0.084 -0.086 2451497.42114583 253.65 OH
  0.131 -0.048 2451497.42404954 253.65 OH
  0.031 -0.055 2451497.42673356 253.65 OH
 -0.101 -0.106 2451515.45262025 281.16 OH
 -0.042 -0.107 2451515.45520845 281.16 OH
 -0.060 -0.076 2451515.46071644 281.17 OH
 -0.107 -0.096 2451515.46271482 281.18 OH
 -0.086 -0.147 2451515.46471030 281.18 OH
 -0.093 -0.141 2451515.46670289 281.18 OH
 -0.117 -0.060 2451515.46869595 281.19 OH
 -0.142 -0.027 2451515.47088310 281.19 OH
 -0.016 -0.011 2451516.34870440 282.70 OH
  0.019 -0.018 2451516.35385579 282.71 OH
 -0.015 -0.025 2451516.35606424 282.72 OH
 -0.050 -0.050 2451516.35817176 282.72 OH
 -0.014 -0.054 2451516.36028206 282.72 OH
 -0.003 -0.047 2451516.36470440 282.73 OH
 -0.014 -0.037 2451516.36682049 282.73 OH
  0.055 -0.046 2451518.45116505 286.12 OH
  0.068 -0.046 2451518.45598900 286.13 OH
  0.095 -0.032 2451518.45810266 286.14 OH
  0.073 -0.049 2451518.46021250 286.14 OH
  0.080 -0.025 2451518.46443125 286.15 OH
  0.118 -0.061 2451869.48693542  98.52 OH
  0.100 -0.048 2451869.49420046  98.53 OH
