 -0.054 -0.244 2450256.63831019 205.47 PE
 -0.201 -0.173 2450256.64200231 205.47 PE
 -0.165 -0.134 2450256.64527778 205.47 PE
 -0.113 -0.213 2450256.64855324 205.47 PE
  0.080 -0.531 2450289.57921169 215.94 PE
 -0.152 -0.319 2450289.58112442 215.94 PE
 -0.141 -0.454 2450289.58171690 215.94 PE
 -0.130 -0.286 2450289.58291273 215.94 PE
 -0.134 -0.288 2450289.58350521 215.94 PE
 -0.007 -0.152 2450358.43130787 246.34 PE
  0.047 -0.167 2450358.46540509 246.35 PE
  0.113 -0.163 2450358.46690972 246.36 PE
  0.169  0.232 2451059.64993056 304.32 PE
  0.130  0.225 2451059.65324074 304.32 PE
  0.109  0.221 2451059.65655093 304.32 PE
 -0.048 -0.175 2454656.78896609 228.50 PE
  0.004 -0.182 2454656.79216343 228.50 PE
 -0.050 -0.158 2454656.79537662 228.50 PE
 -0.011 -0.175 2454656.79856620 228.50 PE
 -0.051 -0.183 2454656.80174711 228.50 PE
 -0.062 -0.066 2454733.55182766 259.31 PE
 -0.113 -0.106 2454733.55777396 259.31 PE
 -0.137 -0.149 2454733.56326910 259.32 PE
 -0.019 -0.128 2454733.56876505 259.32 PE
 -0.096 -0.228 2455366.79181713 258.87 PE
 -0.070 -0.112 2455366.79299769 258.87 PE
 -0.079 -0.190 2455366.79416667 258.87 PE
 -0.052 -0.195 2455366.79652778 258.87 PE
 -0.082 -0.151 2455366.79770833 258.87 PE
 -0.075 -0.107 2455366.79888889 258.86 PE
 -0.015 -0.126 2455366.80006944 258.86 PE
  0.036 -0.080 2455366.80125000 258.86 PE
 -0.010 -0.188 2455366.80361111 258.86 PE
  0.027 -0.124 2455366.80597222 258.86 PE
 -0.129 -0.181 2455366.80833333 258.85 PE
  0.028 -0.134 2455366.81304398 258.85 PE
 -0.130 -0.191 2455366.81422454 258.84 PE
  0.180 -0.042 2455366.82646991 258.83 PE
  0.031 -0.070 2455366.83278935 258.82 PE
  0.087 -0.045 2455366.83489583 258.82 PE
  0.079  0.029 2455366.83700231 258.82 PE
  0.111 -0.021 2455366.83910880 258.81 PE
  0.012 -0.084 2455366.84121528 258.81 PE
  0.105 -0.035 2455366.84332176 258.81 PE
  0.141 -0.068 2455366.84542824 258.80 PE
  0.120 -0.040 2455366.85163194 258.80 PE
  0.088 -0.017 2455366.85373843 258.79 PE
  0.012 -0.086 2455366.85584491 258.79 PE
  0.034 -0.085 2455366.85795139 258.79 PE
  0.072 -0.051 2455366.86005787 258.78 PE
  0.009 -0.093 2455366.86216435 258.78 PE
  0.031 -0.041 2455366.86427083 258.78 PE
