  0.026 -0.153 2454353.55469836 171.71 E 
  0.061 -0.164 2454353.55650366 171.71 E 
  0.039 -0.151 2454353.55832273 171.71 E 
  0.046 -0.163 2454353.56032289 171.71 E 
  0.044 -0.142 2454353.56207134 171.71 E 
  0.060 -0.166 2454353.56390072 171.71 E 
  0.054 -0.160 2454353.56567638 171.71 E 
  0.035 -0.164 2454353.56749974 171.71 E 
  0.021 -0.161 2454353.56923915 171.71 E 
 -0.081  0.064 2454621.80637684 250.60 E 
 -0.090  0.068 2454621.81045124 250.61 E 
  0.265  0.017 2454972.89199661 117.36 E 
  0.252  0.019 2454972.89315912 117.36 E 
  0.269  0.009 2454972.89429327 117.36 E 
  0.236  0.053 2454972.89545092 117.36 E 
  0.246  0.017 2454972.89657419 117.36 E 
  0.244  0.044 2454972.89774214 117.36 E 
  0.032 -0.113 2454974.82385310 118.40 E 
  0.001 -0.104 2454974.82497799 118.40 E 
 -0.001 -0.104 2454974.82615267 118.40 E 
 -0.004 -0.105 2454974.82729873 118.41 E 
  0.031 -0.120 2454974.82842419 118.41 E 
  0.001 -0.104 2454974.82955846 118.41 E 
  0.012 -0.113 2454974.83070511 118.41 E 
  0.023 -0.112 2454974.83182560 118.41 E 
  0.045 -0.100 2454974.83297063 118.41 E 
  0.052 -0.117 2454974.83413268 118.41 E 
  0.061 -0.139 2454974.83644508 118.41 E 
  0.045 -0.162 2454974.83762368 118.41 E 
  0.058 -0.135 2454974.83878353 118.41 E 
  0.049 -0.150 2454974.83994140 118.41 E 
  0.047 -0.128 2454974.84107266 118.41 E 
  0.057 -0.146 2454974.84219477 118.41 E 
  0.023 -0.147 2454974.84334177 118.41 E 
  0.052 -0.151 2454974.84450023 118.41 E 
  0.057 -0.158 2454974.84565429 118.41 E 
  0.045 -0.163 2454974.84681472 118.41 E 
