  0.197  0.012 2451040.43724421 243.02 OH
  0.150 -0.026 2451040.45327465 243.03 OH
  0.096 -0.053 2451040.46075046 243.03 OH
  0.212 -0.020 2451040.46449444 243.04 OH
  0.176  0.009 2451040.48468484 243.05 OH
  0.085 -0.033 2451040.48841609 243.05 OH
  0.191  0.008 2451040.49215590 243.05 OH
  0.085 -0.028 2451040.49589468 243.05 OH
  0.185  0.022 2451040.51330880 243.06 OH
  0.170 -0.002 2451040.51704838 243.06 OH
  0.198  0.035 2451461.44098414 133.60 OH
  0.236  0.039 2451461.44458009 133.60 OH
  0.146  0.032 2451461.44900035 133.60 OH
  0.195  0.056 2451461.45469120 133.61 OH
  0.133  0.068 2451461.45905694 133.61 OH
  0.199  0.067 2451461.46343241 133.61 OH
  0.174  0.067 2451461.46669919 133.61 OH
  0.130  0.068 2451461.46996644 133.61 OH
  0.187  0.067 2451461.47322847 133.62 OH
  0.160  0.075 2451461.47649826 133.62 OH
  0.191  0.072 2451461.47976875 133.62 OH
  0.222  0.086 2451461.48303669 133.62 OH
  0.244  0.007 2451465.46054398 135.75 OH
  0.360 -0.078 2451465.46440972 135.75 OH
  0.131  0.023 2451465.46817662 135.76 OH
  0.184  0.005 2451465.47217338 135.76 OH
  0.232  0.010 2451465.47605266 135.76 OH
  0.243  0.061 2451465.47978738 135.76 OH
  0.242  0.051 2451465.48352130 135.77 OH
  0.173 -0.009 2451467.53657315 136.65 OH
  0.195  0.045 2451467.54032488 136.67 OH
  0.194  0.039 2451467.54407269 136.69 OH
  0.280  0.070 2451467.54782512 136.71 OH
  0.163  0.051 2451467.55255289 136.73 OH
  0.219  0.078 2451467.55647535 136.75 OH
  0.179  0.042 2451493.33188021 147.75 OH
  0.166  0.085 2451493.33540359 147.76 OH
  0.260 -0.054 2451493.33919954 147.76 OH
  0.165  0.081 2451493.34272512 147.76 OH
  0.182  0.064 2451493.34695509 147.76 OH
  0.230  0.086 2451493.35022095 147.76 OH
  0.223  0.010 2451493.35349063 147.77 OH
  0.193 -0.013 2451493.35676644 147.77 OH
  0.215  0.000 2451493.36003900 147.77 OH
  0.270 -0.015 2451493.36330891 147.77 OH
  0.179  0.075 2451515.37840613 156.64 OH
  0.159  0.061 2451515.38168333 156.64 OH
  0.174  0.121 2451515.38776400 156.64 OH
  0.143  0.114 2451515.39103333 156.65 OH
  0.161  0.079 2451515.39431019 156.65 OH
  0.200  0.102 2451515.39758449 156.65 OH
  0.194  0.093 2451515.40085671 156.65 OH
  0.165  0.101 2451515.40412107 156.65 OH
  0.218  0.051 2451520.49376829 158.52 OH
  0.153  0.063 2451520.49872639 158.53 OH
  0.139  0.037 2451520.50840718 158.53 OH
  0.223  0.055 2451520.51317789 158.53 OH
  0.202  0.028 2451520.51934167 158.54 OH
  0.051 -0.070 2451521.37277176 158.91 OH
  0.055  0.074 2451521.38318472 158.92 OH
  0.105  0.064 2451521.39467813 158.92 OH
  0.221  0.035 2451521.40547604 158.93 OH
  0.239  0.025 2451521.41539815 158.93 OH
 -0.038 -0.132 2451900.29818704 334.27 OH
  0.073 -0.146 2451900.30295567 334.27 OH
  0.001 -0.072 2451900.31250903 334.28 OH
  0.068 -0.116 2451900.31728611 334.28 OH
  0.035 -0.175 2451900.32206343 334.29 OH
 -0.032 -0.178 2451900.33160150 334.29 OH
  0.026 -0.073 2451900.33649595 334.30 OH
  0.032 -0.085 2451901.50208079 335.10 OH
 -0.088 -0.058 2451901.50663519 335.10 OH
 -0.016 -0.094 2451901.51117824 335.11 OH
 -0.057 -0.144 2451901.51560856 335.11 OH
  0.008 -0.110 2451901.52004896 335.11 OH
 -0.069 -0.180 2451901.52448530 335.11 OH
 -0.315  0.094 2452234.66903056 170.31 OH
 -0.263 -0.133 2452234.67180162 170.31 OH
 -0.156 -0.113 2452234.67542407 170.31 OH
 -0.310 -0.027 2452234.67927789 170.31 OH
 -0.385  0.054 2452234.68313935 170.32 OH
 -0.215 -0.039 2452234.68699132 170.32 OH
 -0.202 -0.095 2452234.69084676 170.32 OH
 -0.260 -0.034 2452234.69474502 170.32 OH
  0.028 -0.046 2452236.63305428 171.01 OH
  0.002  0.005 2452236.64308727 171.01 OH
  0.021  0.024 2452236.64810938 171.01 OH
 -0.179 -0.082 2452262.60343287 179.57 OH
