  0.096 -0.044 2451039.47498553  62.49 OH
  0.088 -0.049 2451039.48057627  62.49 OH
  0.127 -0.037 2451039.48384884  62.50 OH
  0.100 -0.069 2451039.48711088  62.50 OH
  0.117  0.060 2451039.49037488  62.50 OH
  0.154  0.055 2451039.49691111  62.51 OH
  0.114 -0.007 2451039.50017280  62.51 OH
  0.111  0.000 2451039.50344525  62.51 OH
  0.094 -0.007 2451039.50670914  62.51 OH
  0.138 -0.016 2451039.50997315  62.52 OH
  0.061  0.040 2451039.52249363  62.53 OH
  0.161 -0.132 2451460.52286238 204.13 OH
  0.077 -0.226 2451460.53973160 204.14 OH
  0.105 -0.150 2451460.54346400 204.14 OH
 -0.136 -0.239 2451460.54875683 204.14 OH
 -0.050 -0.235 2451460.55249282 204.14 OH
  0.230 -0.211 2451460.55623681 204.14 OH
  0.077 -0.194 2451460.55998241 204.14 OH
  0.100 -0.194 2451460.56372245 204.15 OH
  0.000 -0.099 2451463.45505139 205.17 OH
  0.035 -0.076 2451463.45923183 205.17 OH
  0.040 -0.101 2451463.46441921 205.17 OH
  0.024 -0.090 2451463.46815266 205.18 OH
  0.128 -0.077 2451463.47189144 205.18 OH
  0.069 -0.106 2451463.47562442 205.18 OH
  0.109 -0.088 2451463.47936331 205.18 OH
 -0.047 -0.116 2451463.50168310 205.18 OH
 -0.006 -0.125 2451463.50652222 205.18 OH
  0.087 -0.115 2451463.51118576 205.19 OH
  0.101 -0.031 2451492.33885671 215.14 OH
  0.052 -0.101 2451492.34227488 215.14 OH
  0.076 -0.137 2451492.34732975 215.14 OH
  0.130 -0.104 2451492.35343148 215.15 OH
  0.096 -0.066 2451492.35768634 215.15 OH
  0.090 -0.052 2451492.36209167 215.15 OH
  0.056 -0.088 2451492.36611921 215.15 OH
  0.121 -0.086 2451492.37064387 215.15 OH
  0.116 -0.115 2451492.37553252 215.15 OH
  0.153 -0.073 2451492.37879826 215.16 OH
  0.096 -0.077 2451492.38206042 215.16 OH
  0.130 -0.069 2451492.38532986 215.16 OH
 -0.039 -0.111 2451514.39978495 223.69 OH
  0.188 -0.250 2451514.40476215 223.69 OH
  0.187 -0.246 2451514.40897975 223.69 OH
  0.178 -0.225 2451514.41109016 223.70 OH
