OBSERVATORIO (?=LISTA SITIOS, X=PROMPT, G=GEOCENTRICO, H=HELIOCENTRICO, OU CODIGO IAU): NOME/ID DO OBJETO DO SISTEMA SOLAR: EFEMERIDE DE/LE (EX: de421, <ENTER>=CANONICO JPL): Arquivo com datas: Alvo: SINOPE (    509)     Efemerides: jup300+de421   Sitio: 874 (OPD/LNA) (314°25'02.5"E 22°32'07.8"S  1810.7 m)

     Data Cal. UTC                  JD_UTC         JD_TT (Obs.)      R.A.__(ICRF//J2000.0)__DEC     R.A.__(ap./sem atms.)__DEC            DIST (km)           APmag        S-O-A (°)     X_(sat-primario)_Y      AZ (°)   EL (°)       Hour Angle       AZ__SOL__EL (°)    L-O-A (°)    JD_TT (El. Orb.)    Semi-eixo maior (km)       Excentricidade          Inclinacao (°)      Long. Nodo Ascend. (°)    Arg. Periastro (°)       Anom. Media (°)       Anom. Verdadeira (°)      Per. Orbital (s)       Pass. Periast. (JD_TT)
1999-NOV-10 20:21:07.109      2451493.347998947 2451493.348741817   01 51 28.3044  +10 34 28.875   01 51 28.1884  +10 34 24.985    0.5834218912443652E+09      n.d.       161.6405 G    6086.309    4907.160    75.8026   6.2453     -05 14 29.449    256.2196  12.1095     132.9      2451493.326217647   0.2366043518069481E+08  0.2880110486205376E+00  0.1578596445443228E+03  0.2545337124247728E+03  0.3008905411645985E+03  0.1263745683745385E+03  0.1477628215348393E+03  0.6424639004800042E+08      2451232.295166594
1999-DEC-02 21:24:26.200      2451515.391969908 2451515.392712778   01 44 11.3210  +09 50 23.598   01 44 11.1620  +09 50 19.417    0.6134410237104372E+09      n.d.       137.4561 S    6545.841    4592.830    54.1568  39.7402     -02 36 58.714    246.6469   1.2384     165.8      2451515.369029530   0.2332015445307078E+08  0.3017365083530754E+00  0.1578402934491655E+03  0.2555943410360315E+03  0.2997493111896350E+03  0.1394464428701689E+03  0.1566461057736579E+03  0.6286541276687916E+08      2451233.528809947
1999-DEC-08 00:09:37.522      2451520.506684282 2451520.507427153   01 43 14.0157  +09 44 24.406   01 43 13.8229  +09 44 19.959    0.6229185400707688E+09      n.d.       132.0092 S    6627.165    4499.642   346.6697  56.9355     +00 29 19.856    224.2449 -29.6922     131.8      2451520.483377958   0.2327039810098362E+08  0.3035164042622153E+00  0.1578333234253756E+03  0.2557354700288396E+03  0.2995144982840575E+03  0.1424682321800133E+03  0.1585301836651907E+03  0.6266432375449704E+08      2451233.456776040
1999-DEC-08 21:27:47.672      2451521.394301759 2451521.395044629   01 43 06.1317  +09 43 33.377   01 43 05.9333  +09 43 28.871    0.6246461658842285E+09      n.d.       131.0728 S    6640.519    4482.901    47.8518  44.8673     -02 08 52.129    245.8771   1.3605     121.6      2451521.370928769   0.2324628798757687E+08  0.3046045928209833E+00  0.1578294056521538E+03  0.2558073804797882E+03  0.2994505303165760E+03  0.1430568832589886E+03  0.1589226589969040E+03  0.6256696062361833E+08      2451233.606191699
2000-DEC-21 19:36:54.704      2451900.317299814 2451900.318042685   03 58 58.9708  +19 11 49.202   03 59 02.4965  +19 11 56.346    0.6258030448678137E+09      n.d.       151.3136 G   -5166.159   -2723.680    68.6595   1.0785     -05 21 45.799    254.2517  27.0981     163.4      2451900.293882329   0.2318380317212547E+08  0.2176965974247308E+00  0.1608408112244342E+03  0.2562033972826302E+03  0.2855233373013249E+03  0.3436795297502765E+03  0.3342827191175301E+03  0.6231486510483821E+08      2451932.990895641
2000-DEC-23 00:19:12.533      2451901.513339502 2451901.514082373   03 58 25.6399  +19 11 07.373   03 58 29.1817  +19 11 14.603    0.6269647071024607E+09      n.d.       149.9657 S   -5184.428   -2693.841    11.9824  47.4495     -00 34 11.723    223.2204 -29.4564     177.0      2451901.489876993   0.2317575605869262E+08  0.2175160092210943E+00  0.1608412348792251E+03  0.2562109420241709E+03  0.2856253568224315E+03  0.3442084412384749E+03  0.3351075706398782E+03  0.6228242362394818E+08      2451933.110779529
2001-NOV-21 04:21:13.571      2452234.681407072 2452234.682149942   07 15 05.3961  +22 50 31.160   07 15 11.9203  +22 50 19.343    0.6741005172050682E+09      n.d.       131.6406 G    7985.000    1241.700    33.6450  36.6493     -01 55 21.001    150.0944 -41.8541     158.3      2452234.656124826   0.2291900276145609E+08  0.2707408804643579E+00  0.1626116627910616E+03  0.2562983753078905E+03  0.2700112910514734E+03  0.1638105474828537E+03  0.1703146219256765E+03  0.6125029899735875E+08      2451912.078803187
2001-NOV-23 03:23:38.427      2452236.641416979 2452236.642159849   07 14 34.0761  +22 51 19.106   07 14 40.6596  +22 51 07.299    0.6711507557320963E+09      n.d.       133.7409 G    7998.315    1224.947    44.1672  29.4625     -02 44 41.234    168.1013 -46.2874     135.0      2452236.616248640   0.2290694131072500E+08  0.2713019079374780E+00  0.1626144217524981E+03  0.2563550326798006E+03  0.2699692156120065E+03  0.1649501275304070E+03  0.1710100884556975E+03  0.6120195459952011E+08      2451912.051233970
2001-DEC-19 02:53:13.086      2452262.620290347 2452262.621033218   07 03 19.2373  +23 06 50.630   07 03 26.5804  +23 06 39.456    0.6448397477074081E+09      n.d.       162.6990 G    8009.415     990.884    24.7876  40.2406     -01 21 27.003    181.9408 -44.0318     148.6      2452262.596137759   0.2320349847017783E+08  0.2545037448584191E+00  0.1625952120647223E+03  0.2556688457991528E+03  0.2686873004809108E+03  0.1793057919458624E+03  0.1795734134311158E+03  0.6239428933394013E+08      2451902.910648371
2001-DEC-20 22:31:35.788      2452264.438608658 2452264.439351528   07 02 18.0960  +23 08 04.009   07 02 25.4591  +23 07 52.967    0.6440381568034543E+09      n.d.       164.7830 G    7996.262     972.926    66.2930  -3.3055     -05 34 53.046    239.2064 -10.1760     126.5      2452264.414487189   0.2323618963804330E+08  0.2527450216958328E+00  0.1625950751535877E+03  0.2556533593970398E+03  0.2688965374119403E+03  0.1798487507123282E+03  0.1799067532191093E+03  0.6252619576585374E+08      2451902.877122372
2002-JAN-09 21:36:06.076      2452284.400070324 2452284.400813194   06 50 25.0028  +23 20 08.615   06 50 32.6795  +23 19 59.544    0.6452728160460281E+09      n.d.       172.1259 S    7703.986     751.943    62.7234   3.9235     -04 59 47.969    247.1800   2.5699     144.1      2452284.375901158   0.2351306553366379E+08  0.2381070864657910E+00  0.1626006382507735E+03  0.2550330538002163E+03  0.2676736537693773E+03  0.1905528931685783E+03  0.1866957293543786E+03  0.6364708516160234E+08      2452631.109904466
2002-FEB-08 00:11:00.063      2452313.507639618 2452313.508382489   06 35 55.1554  +23 27 58.666   06 36 02.8721  +23 27 53.100    0.6792374884896742E+09      n.d.       139.2166 S    6763.339     331.718     4.9763  43.8429     -00 15 38.594    234.6252 -31.0234     172.3      2452313.482159026   0.2397183690843662E+08  0.2140331040492907E+00  0.1626446316786745E+03  0.2540688089192551E+03  0.2661723444502161E+03  0.2046683801161893E+03  0.1964710404161828E+03  0.6551890177218881E+08      2452640.679855312
